doc_id,y,group,model,source,theme,n_sentences,n_sentences_prose,n_endings,window_used,n_chars_total,cov_log_sentences,cov_log_chars,llama_degenerate,sent_len_char_mean,sent_len_char_sd,sent_len_char_cv,sent_len_mora_mean,sent_len_mora_sd,sent_len_mora_cv,burstiness_char,burstiness_mora,para_sent_cv,taigendome_rate,dewanaku_per_sentence,comma_per_sentence,ending_mattr20
human/qiita/team-dev/f417bc2d37fc2b9c92f1,0,human,human,qiita,team-dev,48,40,40,20.0,1512.0,3.8918202981106265,7.321849713788356,0,31.5,16.347783,0.518977,34.770833,18.331712,0.527215,-0.316675,-0.309573,0.599479,0.05,0.0,0.604167,0.77619
human/qiita/team-dev/f961bc96594b9b5619c2,0,human,human,qiita,team-dev,203,174,174,20.0,9775.999905,5.318119993844216,9.18778795778899,0,48.157635,32.137402,0.667338,38.152709,23.398483,0.613285,-0.199517,-0.239707,0.943719,0.045977,0.0,0.689655,0.635806
human/qiita/team-dev/fb80d84e5a649d48b650,0,human,human,qiita,team-dev,111,77,77,20.0,3933.999951,4.718498871295094,8.277666148399152,0,35.441441,22.236519,0.627416,38.603604,23.810543,0.616796,-0.228942,-0.237015,0.815303,0.0,0.009009,0.81982,0.618966
human/qiita/team-dev/fe8088d8ffa56f3b4b70,0,human,human,qiita,team-dev,124,86,86,20.0,6554.000035999999,4.8283137373023015,8.787983401689791,0,52.854839,25.453529,0.481574,49.274194,25.534082,0.518204,-0.349915,-0.317346,0.527594,0.05814,0.032258,1.258065,0.61791
human/qiita/test-strategy/03342d9682b5ab668ba9,0,human,human,qiita,test-strategy,88,76,76,20.0,3637.9999920000005,4.48863636973214,8.199464195413753,0,41.340909,22.889997,0.553689,43.318182,23.765208,0.54862,-0.287259,-0.291473,0.53033,0.092105,0.0,1.011364,0.720175
human/qiita/test-strategy/03738429115d2c3696bd,0,human,human,qiita,test-strategy,36,29,29,20.0,1528.999992,3.6109179126442243,7.333023009157723,0,42.472222,25.642289,0.603743,49.361111,29.303159,0.593649,-0.247083,-0.254982,0.793492,0.0,0.0,1.0,0.525
human/qiita/test-strategy/0e360eaabfc96f0a8992,0,human,human,qiita,test-strategy,107,80,80,20.0,4296.000031,4.68213122712422,8.36567239098933,0,40.149533,23.2768,0.579753,45.504673,26.046104,0.572383,-0.266021,-0.271955,0.61056,0.0,0.028037,1.158879,0.64918
human/qiita/test-strategy/1076d1884478c94b921e,0,human,human,qiita,test-strategy,63,56,56,20.0,2851.999983,4.1588830833596715,7.95612634525486,0,45.269841,28.583049,0.631393,48.666667,32.257889,0.662833,-0.225946,-0.202766,0.719557,0.0,0.031746,1.269841,0.57973
human/qiita/test-strategy/10aebf3a54c2b4d6665f,0,human,human,qiita,test-strategy,26,12,12,12.0,945.000004,3.295836866004329,6.852242573280208,0,36.346154,22.574564,0.621099,40.230769,23.863889,0.593175,-0.233731,-0.255355,0.870285,0.0,0.0,0.576923,0.75
human/qiita/test-strategy/1b86547752d5a7d05286,0,human,human,qiita,test-strategy,133,129,129,20.0,6140.999956000001,4.897839799950911,8.722905693836978,0,46.172932,26.796507,0.580351,42.984962,26.514568,0.616834,-0.265542,-0.236986,0.674013,0.023256,0.0,0.977444,0.757727
human/qiita/test-strategy/1c2a20973c48f63925c7,0,human,human,qiita,test-strategy,43,28,28,20.0,1244.999984,3.784189633918261,7.127693686506307,0,28.953488,16.963646,0.585893,33.674419,20.580778,0.61117,-0.261119,-0.241334,0.78037,0.0,0.0,0.813953,0.761111
human/qiita/test-strategy/1eb6db41fbd913e2e16f,0,human,human,qiita,test-strategy,34,34,34,20.0,1973.000008,3.5553480614894135,7.587817224046112,0,58.029412,23.353404,0.402441,48.617647,20.757727,0.426959,-0.426085,-0.401582,0.486851,0.0,0.029412,0.617647,0.833333
human/qiita/test-strategy/271e01428bd8da6fecd4,0,human,human,qiita,test-strategy,71,29,29,20.0,1978.000005,4.276666119016055,7.590346948129095,0,27.859155,15.699911,0.563546,31.211268,17.267502,0.553246,-0.279144,-0.287626,0.951408,0.034483,0.0,0.816901,0.795
human/qiita/test-strategy/3085e225a35cdf89cd55,0,human,human,qiita,test-strategy,78,69,69,20.0,2997.0000059999998,4.3694478524670215,8.005700680663876,0,38.423077,22.229871,0.578555,39.717949,23.484254,0.591276,-0.266981,-0.256853,0.552027,0.014493,0.051282,0.666667,0.79
human/qiita/test-strategy/371cc7ddf79f90b20b4e,0,human,human,qiita,test-strategy,100,57,57,20.0,2198.0,4.61512051684126,7.695757990554761,0,21.98,15.934227,0.724942,26.18,18.540431,0.708191,-0.159459,-0.170829,0.671118,0.421053,0.0,0.5,0.565789
human/qiita/test-strategy/39e6bca94c3588d78bc8,0,human,human,qiita,test-strategy,65,8,8,8.0,2291.9999700000003,4.189654742026425,7.737616269774607,0,35.261538,32.527989,0.922478,29.938462,22.630053,0.755886,-0.040324,-0.139026,0.81335,0.5,0.0,0.753846,0.75
human/qiita/test-strategy/3ce88221d0f6ece866e4,0,human,human,qiita,test-strategy,54,51,51,20.0,2900.000016,4.007333185232471,7.9728107896367435,0,53.703704,37.183046,0.692374,57.666667,38.828207,0.673322,-0.181772,-0.195228,0.462592,0.019608,0.0,1.018519,0.34375
human/qiita/test-strategy/3f1e3b656b3496116917,0,human,human,qiita,test-strategy,81,81,81,20.0,3580.0000109999996,4.406719247264253,8.1833973730702,0,44.197531,25.069986,0.567226,46.604938,27.37922,0.587475,-0.27614,-0.259863,0.425165,0.012346,0.024691,0.777778,0.791129
human/qiita/test-strategy/409f1ba307a3ace406e5,0,human,human,qiita,test-strategy,101,49,49,20.0,3160.000029,4.624972813284271,8.05864372138993,0,31.287129,18.750755,0.599312,34.960396,22.116667,0.632621,-0.250538,-0.225024,0.855161,0.020408,0.0,0.623762,0.406667
human/qiita/test-strategy/418d74b962815c6751db,0,human,human,qiita,test-strategy,81,68,68,20.0,3621.000024,4.406719247264253,8.194781645069533,0,44.703704,28.567202,0.639034,40.679012,25.603736,0.629409,-0.220231,-0.227439,0.753896,0.073529,0.012346,0.876543,0.634694
human/qiita/test-strategy/447d1302a44a77d95ca3,0,human,human,qiita,test-strategy,46,46,46,20.0,2348.999982,3.8501476017100584,7.76217059947863,0,51.065217,29.260748,0.573007,56.456522,33.796518,0.598629,-0.27145,-0.251072,0.892099,0.152174,0.0,1.217391,0.572222
human/qiita/test-strategy/4a1372e1a445a6f6fd17,0,human,human,qiita,test-strategy,614,20,20,20.0,14013.999855999999,6.421622267806518,9.547883453324182,0,22.824104,16.06324,0.703784,24.931596,17.641708,0.707604,-0.173858,-0.171231,1.118628,0.0,0.003257,0.472313,0.75
human/qiita/test-strategy/4bf21946aae387936dd5,0,human,human,qiita,test-strategy,75,63,63,20.0,3699.0,4.330733340286331,8.216088098632316,0,49.32,33.692397,0.683139,52.426667,39.873859,0.760564,-0.188256,-0.135999,0.479815,0.031746,0.026667,1.053333,0.559091
human/qiita/test-strategy/4cc0109f1e51755483a5,0,human,human,qiita,test-strategy,33,23,23,20.0,810.000015,3.5263605246161616,6.698268072611097,0,24.545455,16.214642,0.660597,26.393939,13.429816,0.508822,-0.204386,-0.325537,0.695651,0.043478,0.0,0.454545,0.7125
human/qiita/test-strategy/575232437f885cc4730a,0,human,human,qiita,test-strategy,41,41,41,20.0,1935.999992,3.7376696182833684,7.5688956592768974,0,47.219512,22.243127,0.471058,42.707317,23.298952,0.545549,-0.359566,-0.294038,0.499256,0.04878,0.0,1.097561,0.670455
human/qiita/test-strategy/5d0631ce9ed47ed4e782,0,human,human,qiita,test-strategy,75,67,67,20.0,2828.0000250000003,4.330733340286331,7.9476785801386125,0,37.706667,17.903276,0.474804,35.24,20.017885,0.568044,-0.356112,-0.275474,0.587424,0.044776,0.0,0.64,0.741667
human/qiita/test-strategy/5f2d655a38255934fdfe,0,human,human,qiita,test-strategy,52,27,27,20.0,2255.0000200000004,3.970291913552122,7.721348621483198,0,43.365385,26.87151,0.619653,41.307692,29.680697,0.718527,-0.234832,-0.163787,0.622554,0.111111,0.0,0.865385,0.76875
human/qiita/test-strategy/6b866a7fe040d43219d9,0,human,human,qiita,test-strategy,61,61,61,20.0,2191.000013,4.127134385045092,7.692569653998563,0,35.918033,19.030859,0.529841,31.606557,16.573016,0.524354,-0.307325,-0.312031,0.408851,0.0,0.016393,0.704918,0.694048
human/qiita/test-strategy/6f6e1f848877a49a0726,0,human,human,qiita,test-strategy,93,66,66,20.0,5354.9999849999995,4.543294782270004,8.585972704010466,0,57.580645,38.466666,0.668049,51.043011,35.958433,0.704473,-0.199006,-0.173383,0.84208,0.212121,0.032258,1.741935,0.769149
human/qiita/test-strategy/74134542ae5176c880a7,0,human,human,qiita,test-strategy,53,42,42,20.0,2436.999996,3.9889840465642745,7.798933308400528,0,45.981132,27.160939,0.590697,53.301887,32.108063,0.602381,-0.25731,-0.248142,0.626063,0.047619,0.037736,0.90566,0.467391
human/qiita/test-strategy/7b68baf949b49cc0a655,0,human,human,qiita,test-strategy,49,44,44,20.0,2394.000007,3.912023005428146,7.781138512767772,0,48.857143,35.199142,0.72045,41.714286,28.085874,0.673292,-0.162486,-0.195249,0.509387,0.0,0.0,1.265306,0.546
human/qiita/test-strategy/7e12312bf138e397e8e4,0,human,human,qiita,test-strategy,21,21,21,20.0,666.000006,3.091042453358316,6.5027900549111255,0,31.714286,12.642117,0.398625,28.904762,13.02344,0.450564,-0.429976,-0.378774,0.395554,0.095238,0.0,0.857143,0.675
human/qiita/test-strategy/7f844fcb92e5d7e4d375,0,human,human,qiita,test-strategy,16,14,14,14.0,724.0,2.833213344056216,6.586171654854675,0,45.25,15.92757,0.351991,45.1875,13.206148,0.292252,-0.4793,-0.547685,0.441942,0.0,0.0,1.0625,0.785714
human/qiita/test-strategy/8085b07e43050a689c59,0,human,human,qiita,test-strategy,42,37,37,20.0,2216.0000099999997,3.7612001156935624,7.703910214126911,0,52.761905,33.664882,0.638053,50.142857,29.941667,0.597127,-0.220962,-0.252248,0.600453,0.0,0.02381,1.571429,0.436111
human/qiita/test-strategy/81330eb718674742ef68,0,human,human,qiita,test-strategy,107,92,92,20.0,3721.0000069999996,4.68213122712422,8.222016439082905,0,34.775701,24.440012,0.70279,35.971963,26.010227,0.723069,-0.174543,-0.160719,0.549418,0.097826,0.0,1.009346,0.856849
human/qiita/test-strategy/87973d3438df96d39667,0,human,human,qiita,test-strategy,134,131,131,20.0,4405.999998,4.90527477843843,8.390949464388164,0,32.880597,18.355139,0.558236,35.947761,21.744211,0.604884,-0.283502,-0.246196,0.696873,0.175573,0.007463,0.626866,0.74375
human/qiita/test-strategy/88538b4cf0c92f78068a,0,human,human,qiita,test-strategy,91,75,75,20.0,2938.999973,4.5217885770490405,7.986164851149054,0,32.296703,19.835862,0.614176,36.0,23.434735,0.650965,-0.239022,-0.211413,0.713863,0.093333,0.0,0.824176,0.901786
human/qiita/test-strategy/9329e661d0f7c07c2a8a,0,human,human,qiita,test-strategy,57,57,57,20.0,2223.0,4.060443010546419,7.707062655370473,0,39.0,27.762148,0.71185,39.087719,27.199252,0.695852,-0.168327,-0.179348,0.535016,0.210526,0.035088,0.982456,0.855263
human/qiita/test-strategy/9d5924caae8eb3487c68,0,human,human,qiita,test-strategy,125,102,102,20.0,5998.0,4.836281906951478,8.699348067653093,0,47.984,24.462865,0.509813,44.472,24.949413,0.561014,-0.324667,-0.281219,0.68609,0.009804,0.008,1.224,0.679518
human/qiita/test-strategy/9dc2352f0420c0556609,0,human,human,qiita,test-strategy,150,93,93,20.0,4600.00005,5.017279836814924,8.43402896102267,0,30.666667,20.979567,0.684116,29.466667,21.522908,0.730415,-0.187566,-0.155792,1.393285,0.268817,0.006667,0.493333,0.751351
human/qiita/test-strategy/9ecd44aec66852d179c9,0,human,human,qiita,test-strategy,35,28,28,20.0,1320.9999950000001,3.58351893845611,7.186901016629483,0,37.742857,19.447134,0.515253,38.885714,22.013984,0.56612,-0.319911,-0.277041,0.512696,0.107143,0.0,0.485714,0.638889
human/qiita/test-strategy/a10b2244427d5f50fc44,0,human,human,qiita,test-strategy,169,113,113,20.0,6026.000045,5.135798437050262,8.704004660949446,0,35.656805,21.476021,0.602298,36.615385,22.341619,0.61017,-0.248207,-0.242105,0.611475,0.026549,0.023669,0.934911,0.616489
human/qiita/test-strategy/a6a39955319418883b68,0,human,human,qiita,test-strategy,108,36,36,20.0,4502.999952,4.6913478822291435,8.412721159162333,0,41.694444,22.910639,0.549489,44.777778,25.066332,0.559794,-0.290748,-0.282221,0.996651,0.027778,0.018519,1.203704,0.579412
human/qiita/test-strategy/a6a4a14f0e2e80a2b15a,0,human,human,qiita,test-strategy,69,33,33,20.0,2625.999999,4.248495242049359,7.873597789304878,0,38.057971,26.153329,0.687197,41.942029,28.340519,0.675707,-0.185398,-0.193526,0.618112,0.30303,0.043478,1.043478,0.703571
human/qiita/test-strategy/b16de14df9e1fc6f68a2,0,human,human,qiita,test-strategy,67,60,60,20.0,2514.9999709999997,4.219507705176107,7.8304256062940985,0,37.537313,23.608959,0.628946,41.895522,24.309039,0.58023,-0.227787,-0.265639,0.539795,0.033333,0.014925,0.925373,0.681707
human/qiita/test-strategy/b264792b87cf09a77d4f,0,human,human,qiita,test-strategy,51,46,46,20.0,1801.9999830000002,3.9512437185814275,7.497207213774588,0,35.333333,17.825589,0.504498,34.019608,18.325478,0.538674,-0.329347,-0.29982,0.640189,0.021739,0.0,0.784314,0.742593
human/qiita/test-strategy/b5b1c44eb8935ab2472a,0,human,human,qiita,test-strategy,35,35,35,20.0,1768.00001,3.58351893845611,7.478169699812696,0,50.514286,25.750863,0.509774,47.571429,25.552507,0.53714,-0.324702,-0.301118,0.45085,0.0,0.057143,1.085714,0.565625
human/qiita/test-strategy/b865eec37f15f6573226,0,human,human,qiita,test-strategy,48,48,48,20.0,2460.999984,3.8918202981106265,7.808729300245617,0,51.270833,31.556655,0.615489,56.125,36.251796,0.645912,-0.238015,-0.215132,0.444878,0.104167,0.020833,1.3125,0.760345
human/qiita/test-strategy/bae10b10c33b2ca0a60d,0,human,human,qiita,test-strategy,138,76,76,20.0,5963.999958,4.9344739331306915,8.693664327490943,0,43.217391,26.740497,0.618744,50.826087,31.737125,0.624426,-0.235526,-0.231204,1.012213,0.013158,0.007246,1.050725,0.588596
human/qiita/test-strategy/c41f29a2a7c6d0584e85,0,human,human,qiita,test-strategy,42,35,35,20.0,2458.999998,3.7612001156935624,7.8079166281134,0,58.547619,48.025887,0.820288,54.0,30.756339,0.569562,-0.098727,-0.274241,0.440315,0.0,0.0,1.404762,0.678125
human/qiita/test-strategy/ce95d18c19d366536622,0,human,human,qiita,test-strategy,32,32,32,20.0,1248.0,3.4965075614664802,7.130098510125578,0,39.0,19.710403,0.505395,40.96875,22.775376,0.555921,-0.328555,-0.285413,0.450694,0.28125,0.0,0.5,0.776923
human/qiita/test-strategy/cf10b425dfc62aa02811,0,human,human,qiita,test-strategy,61,51,51,20.0,3673.000015,4.127134385045092,8.209036269857815,0,60.213115,36.449882,0.605348,69.377049,42.198269,0.608245,-0.245836,-0.243591,0.790973,0.0,0.016393,1.622951,0.789063
human/qiita/test-strategy/d4ad904402aa8bacdb9d,0,human,human,qiita,test-strategy,36,9,9,9.0,897.999984,3.6109179126442243,6.801283016674067,0,24.944444,14.317713,0.573984,26.833333,14.658141,0.546266,-0.270661,-0.293438,0.693889,0.222222,0.0,0.527778,1.0
human/qiita/test-strategy/d6a131b1b4d387c8563c,0,human,human,qiita,test-strategy,58,58,58,20.0,2820.0000200000004,4.07753744390572,7.944846718091681,0,48.62069,22.942828,0.471874,52.241379,26.470094,0.506688,-0.358812,-0.327415,0.423731,0.0,0.034483,1.551724,0.684615
human/qiita/test-strategy/e231c1f4a0a8f331e7f0,0,human,human,qiita,test-strategy,69,52,52,20.0,2460.000006,4.248495242049359,7.808323052829089,0,35.652174,19.692437,0.552349,30.884058,16.535019,0.53539,-0.28837,-0.302601,0.980593,0.096154,0.0,0.695652,0.507576
human/qiita/test-strategy/eb0dea0075f6345995d7,0,human,human,qiita,test-strategy,120,84,84,20.0,3351.0,4.795790545596741,8.117312461601975,0,27.925,10.811385,0.387158,30.733333,12.000509,0.390472,-0.441797,-0.43836,0.668019,0.130952,0.0,0.525,0.819231
human/qiita/test-strategy/ebcaf6e44d0d1ac9d165,0,human,human,qiita,test-strategy,61,54,54,20.0,3508.9999900000003,4.127134385045092,8.16337131361091,0,57.52459,34.90296,0.606749,64.295082,39.230025,0.610156,-0.24475,-0.242116,0.452233,0.055556,0.04918,1.606557,0.59
human/qiita/test-strategy/f16c8c98ed89c42d8cb2,0,human,human,qiita,test-strategy,93,93,93,20.0,4758.999999000001,4.543294782270004,8.468002947015382,0,51.172043,24.638733,0.481488,56.322581,23.956574,0.425346,-0.349994,-0.403168,0.550596,0.010753,0.021505,1.333333,0.744595
human/qiita/test-strategy/f2c981a05b8df1a21acb,0,human,human,qiita,test-strategy,33,29,29,20.0,2003.00001,3.5263605246161616,7.602900467194775,0,60.69697,33.391602,0.550136,50.272727,30.346756,0.603643,-0.290209,-0.247161,0.496082,0.0,0.030303,1.151515,0.52
human/qiita/test-strategy/f3a0c23d32f4ea454a26,0,human,human,qiita,test-strategy,36,33,33,20.0,2624.0000040000004,3.6109179126442243,7.872836176549534,0,72.888889,36.009087,0.494027,72.5,37.598389,0.518598,-0.338664,-0.317004,0.482726,0.0,0.111111,2.388889,0.664286
human/qiita/test-strategy/f626cf8394754080e7f3,0,human,human,qiita,test-strategy,36,33,33,20.0,1211.000004,3.6109179126442243,7.100027169929589,0,33.638889,17.718717,0.526733,35.166667,18.564452,0.527899,-0.309987,-0.308987,0.424918,0.090909,0.0,0.944444,0.675
human/qiita/test-strategy/f6c4ee2db82be8ed8e5c,0,human,human,qiita,test-strategy,47,37,37,20.0,1702.000002,3.8712010109078907,7.440146681837087,0,36.212766,17.838443,0.492601,38.148936,19.667425,0.515543,-0.339943,-0.319659,0.51285,0.0,0.0,0.489362,0.702778
human/qiita/web-security/0603b12a4d018c065276,0,human,human,qiita,web-security,141,84,84,20.0,7539.999957,4.955827057601261,8.928110072500486,0,53.475177,39.183616,0.732744,33.794326,31.792438,0.940763,-0.154239,-0.030523,0.864143,0.190476,0.007092,0.858156,0.57
human/qiita/web-security/0e7072f2b0143a5dbeb5,0,human,human,qiita,web-security,35,29,29,20.0,1015.0,3.58351893845611,6.923628628138427,0,29.0,20.359624,0.702056,29.571429,20.983375,0.709583,-0.175049,-0.169876,0.527605,0.241379,0.0,0.2,0.95
human/qiita/web-security/15a8a1b6ab45c9ea7586,0,human,human,qiita,web-security,50,50,50,20.0,1802.0,3.9318256327243257,7.497207223203318,0,36.04,16.206122,0.44967,27.22,12.218494,0.448879,-0.379624,-0.380377,0.350999,0.78,0.0,0.32,0.240323
human/qiita/web-security/16383af7f6f56f6e982e,0,human,human,qiita,web-security,40,40,40,20.0,2165.0,3.713572066704308,7.680637427560936,0,54.125,27.99481,0.517225,50.45,26.413964,0.523567,-0.318196,-0.312709,0.412311,0.025,0.025,1.15,0.666667
human/qiita/web-security/1cf70d9f874a7829814d,0,human,human,qiita,web-security,57,57,57,20.0,2305.99998,4.060443010546419,7.743703249504486,0,40.45614,23.197149,0.57339,34.157895,18.980867,0.55568,-0.271141,-0.285611,0.414421,0.122807,0.017544,0.929825,0.786842
human/qiita/web-security/1e78aeaf329be7500beb,0,human,human,qiita,web-security,34,34,34,20.0,1175.9999899999998,3.5553480614894135,7.070724098764099,0,34.588235,13.692243,0.395864,28.911765,9.744886,0.337056,-0.432804,-0.495824,0.269563,0.852941,0.0,0.382353,0.363333
human/qiita/web-security/20b21f97ef13fafe6bcd,0,human,human,qiita,web-security,140,140,140,20.0,4649.00002,4.948759890378168,8.444622502882478,0,33.207143,24.830999,0.747761,36.285714,27.532652,0.758774,-0.144321,-0.137156,0.507093,0.178571,0.021429,0.678571,0.776446
human/qiita/web-security/21d3b7a688b0f56b55e9,0,human,human,qiita,web-security,61,57,57,20.0,3691.9999900000003,4.127134385045092,8.214194412144737,0,60.52459,22.181521,0.366488,47.262295,24.818622,0.525125,-0.463606,-0.311368,0.396165,0.0,0.016393,1.081967,0.485526
human/qiita/web-security/248be6defbedae2b0d45,0,human,human,qiita,web-security,35,35,35,20.0,1117.00001,3.58351893845611,7.019296662659588,0,31.914286,25.589475,0.801819,26.6,21.454537,0.806562,-0.10999,-0.107075,0.676123,0.285714,0.0,0.685714,0.73125
human/qiita/web-security/2b7008823592ceb9505e,0,human,human,qiita,web-security,40,5,5,5.0,911.0,3.713572066704308,6.815639990074331,0,22.775,19.025624,0.835373,20.075,17.591742,0.876301,-0.089697,-0.065927,0.919239,0.0,0.0,0.25,0.8
human/qiita/web-security/2bed2ed8a63612e9be23,0,human,human,qiita,web-security,87,87,87,20.0,3563.9999789999997,4.477336814478207,8.178919326957793,0,40.965517,18.126914,0.442492,42.16092,20.330529,0.482213,-0.386489,-0.349334,0.631243,0.126437,0.0,0.724138,0.873529
human/qiita/web-security/2f4df673160bff86e460,0,human,human,qiita,web-security,78,78,78,20.0,3065.000016,4.3694478524670215,8.028129064650285,0,39.294872,14.945293,0.380337,36.038462,15.416809,0.427788,-0.448922,-0.400769,0.351104,0.820513,0.0,0.397436,0.316102
human/qiita/web-security/326948f6195a515900fd,0,human,human,qiita,web-security,71,51,51,20.0,2116.999971,4.276666119016055,7.658227512469189,0,29.816901,17.702001,0.59369,34.0,20.239412,0.595277,-0.254949,-0.253701,0.833251,0.627451,0.0,0.450704,0.79375
human/qiita/web-security/34cf3c74f3351ad891e0,0,human,human,qiita,web-security,143,137,137,20.0,5369.000064999999,4.969813299576001,8.588583199607193,0,37.545455,18.457559,0.491606,41.755245,20.349126,0.487343,-0.340837,-0.34468,0.481351,0.014599,0.055944,1.076923,0.777119
human/qiita/web-security/350b68c135162beca783,0,human,human,qiita,web-security,40,40,40,20.0,1402.0,3.713572066704308,7.246368080102461,0,35.05,12.605455,0.359642,32.75,12.230597,0.373453,-0.470975,-0.456183,0.384057,0.9,0.0,0.4,0.383333
human/qiita/web-security/363c41ccbf959c058510,0,human,human,qiita,web-security,141,141,141,20.0,3932.999997,4.955827057601261,8.277411998186421,0,27.893617,16.750443,0.600512,23.191489,13.908472,0.599723,-0.2496,-0.250216,0.925172,0.092199,0.0,0.22695,0.791803
human/qiita/web-security/3ba643fc596cb8264ef7,0,human,human,qiita,web-security,40,36,36,20.0,1706.0,3.713572066704308,7.442492722794441,0,42.65,20.628318,0.483665,31.85,19.213992,0.603265,-0.348013,-0.247454,0.447214,0.0,0.0,0.25,0.75
human/qiita/web-security/3d0c8067cc917cf50349,0,human,human,qiita,web-security,34,31,31,20.0,1229.000006,3.5553480614894135,7.114769453244512,0,36.147059,22.82946,0.631572,36.176471,22.411224,0.619497,-0.225812,-0.234951,0.392402,0.032258,0.029412,0.382353,0.7375
human/qiita/web-security/46f3d5caaeb10f4989b0,0,human,human,qiita,web-security,82,71,71,20.0,3380.999974,4.418840607796598,8.126222521770767,0,41.231707,22.002937,0.533641,38.353659,21.238697,0.553759,-0.304086,-0.287201,0.587901,0.0,0.0,1.02439,0.624038
human/qiita/web-security/47487c48ffb4dd3b415d,0,human,human,qiita,web-security,104,104,104,20.0,5166.999968,4.653960350157523,8.550241039270487,0,49.682692,22.933543,0.4616,46.759615,22.513883,0.481481,-0.368363,-0.35,0.593823,0.028846,0.0,1.692308,0.547059
human/qiita/web-security/47836b052d5648fcfe65,0,human,human,qiita,web-security,48,36,36,20.0,1731.0,3.8918202981106265,7.4570320891223805,0,36.0625,16.272941,0.451243,26.875,10.601936,0.394491,-0.378129,-0.434215,0.489473,0.027778,0.0,0.5,0.623529
human/qiita/web-security/4a206ccebf3bdb42cbe6,0,human,human,qiita,web-security,70,70,70,20.0,1779.00002,4.2626798770413155,7.484368654522086,0,25.414286,14.583252,0.573821,22.071429,11.423436,0.517567,-0.270793,-0.317899,0.484031,0.085714,0.0,0.171429,0.855882
human/qiita/web-security/4b75cad263dec136c2fe,0,human,human,qiita,web-security,210,210,208,20.0,8072.999969999999,5.351858133476067,8.996404297697255,0,38.442857,33.059673,0.859969,38.895238,34.728998,0.892886,-0.075287,-0.056588,0.879935,0.110577,0.014286,0.585714,0.859524
human/qiita/web-security/5801aebaf1cddfcdce11,0,human,human,qiita,web-security,30,28,28,20.0,1416.0,3.4339872044851463,7.256297239690681,0,47.2,27.463187,0.581847,48.433333,28.632945,0.591183,-0.264345,-0.256927,0.492161,0.0,0.0,0.966667,0.772222
human/qiita/web-security/5e8fc5fa5a32e1cba212,0,human,human,qiita,web-security,38,38,38,20.0,1464.000008,3.6635616461296463,7.289610526911918,0,38.526316,14.691094,0.381326,35.052632,11.210773,0.319827,-0.447884,-0.51535,0.288275,0.921053,0.0,0.473684,0.334211
human/qiita/web-security/62e85191744f4f69f01c,0,human,human,qiita,web-security,83,63,63,20.0,2453.000011,4.430816798843313,7.805474629753334,0,29.554217,13.772903,0.466022,24.987952,14.776646,0.591351,-0.364236,-0.256794,0.713391,0.095238,0.0,0.385542,0.861364
human/qiita/web-security/6a4475fc8784d2e77d4c,0,human,human,qiita,web-security,66,66,66,20.0,2339.9999700000003,4.204692619390966,7.758333454675874,0,35.454545,19.226861,0.542296,27.681818,15.072712,0.544499,-0.296768,-0.294919,0.698286,0.015152,0.0,0.727273,0.571277
human/qiita/web-security/6f277ed248ea3c9df937,0,human,human,qiita,web-security,44,36,36,20.0,1481.0000039999998,3.8066624897703196,7.301147808555087,0,33.659091,24.819295,0.737373,38.363636,26.557905,0.692268,-0.151163,-0.181846,0.414111,0.166667,0.022727,0.636364,0.508824
human/qiita/web-security/78e61e653e49d18be727,0,human,human,qiita,web-security,120,120,120,20.0,2964.99996,4.795790545596741,7.994969509211701,0,24.708333,17.586641,0.71177,20.208333,13.11354,0.648917,-0.168382,-0.212917,0.708676,0.133333,0.008333,0.266667,0.875248
human/qiita/web-security/7e573b44257af113cc01,0,human,human,qiita,web-security,76,48,48,20.0,3922.999996,4.343805421853684,8.274866819665887,0,51.618421,41.754914,0.808915,34.855263,36.640754,1.051226,-0.105635,0.024973,0.798197,0.229167,0.0,0.894737,0.793103
human/qiita/web-security/7ed6555c1f7b11d11202,0,human,human,qiita,web-security,24,24,24,20.0,730.000008,3.2188758248682006,6.5944134706936905,0,30.416667,12.880595,0.423472,27.583333,12.802723,0.464147,-0.405016,-0.365983,0.645497,0.083333,0.0,0.833333,0.77
human/qiita/web-security/8057d47c165afafe4c31,0,human,human,qiita,web-security,63,63,63,20.0,2464.999992,4.1588830833596715,7.81035268048017,0,39.126984,14.341074,0.366526,34.920635,13.99694,0.400821,-0.463565,-0.427734,0.444161,0.84127,0.0,0.444444,0.523864
human/qiita/web-security/8cb2e4497dd1d2732773,0,human,human,qiita,web-security,36,36,36,20.0,1513.000008,3.6109179126442243,7.32251043928141,0,42.027778,18.630152,0.443282,49.083333,22.62665,0.460984,-0.385731,-0.36894,0.355729,0.055556,0.0,1.111111,0.591176
human/qiita/web-security/8edff7e3786d828a38fe,0,human,human,qiita,web-security,19,19,19,19.0,711.999996,2.995732273553991,6.569481414804198,0,37.473684,19.198049,0.512307,30.210526,15.642651,0.517788,-0.322482,-0.317707,0.328684,0.789474,0.0,0.473684,0.421053
human/qiita/web-security/9c93a6d7f11766e49205,0,human,human,qiita,web-security,99,45,45,20.0,2598.9999749999997,4.605170185988092,7.863266714394189,0,26.252525,22.36761,0.852017,29.505051,23.976998,0.81264,-0.079903,-0.103363,0.91329,0.733333,0.010101,0.373737,0.678846
